kash1277	khonḍu	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
kash1277	pēṭ	pēṭṭa	belly, basket	8376	2-1-1611.html
kohi1248	khŭṇ	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
kuma1273	dwī	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
laur1248	khaṇḍā	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
loma1235	per	pēṭṭa	belly, basket	8376	2-1-1611.html
maha1287	pēṭ	pēṭṭa	belly, basket	8376	2-1-1611.html
maha1287	pōṭ	pēṭṭa	belly, basket	8376	2-1-1611.html
maha1305	khaṁḍa	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
maha1305	peṭṭa	pēṭṭa	belly, basket	8376	2-1-1611.html
maha1305	poṭṭa	pēṭṭa	belly, basket	8376	2-1-1611.html
mait1250	peṭh	pēṭṭa	belly, basket	8376	2-1-1611.html
mara1378	khã̄ḍ	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
mara1378	poṭ	pēṭṭa	belly, basket	8376	2-1-1611.html
nawa1257	pēt	pēṭṭa	belly, basket	8376	2-1-1611.html
nepa1254	khãṛeuli	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
oriy1255	peṭa	pēṭṭa	belly, basket	8376	2-1-1611.html
oriy1255	puṭā	pēṭṭa	belly, basket	8376	2-1-1611.html
pada1256	pēṭ	pēṭṭa	belly, basket	8376	2-1-1611.html
pali1273	khaṇḍa	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
pang1282	pēṭh	pēṭṭa	belly, basket	8376	2-1-1611.html
panj1256	khannā	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
panj1256	peḍū	pēṭṭa	belly, basket	8376	2-1-1611.html
panj1256	peṭ	pēṭṭa	belly, basket	8376	2-1-1611.html
panj1256	poṭṭā	pēṭṭa	belly, basket	8376	2-1-1611.html
phal1254	khã̄ṇ	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
sepe1242	xandí	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
shin1264	khonn	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
shin1264	khōṇə	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
shin1264	khɔ̈̄ṇ	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
sind1272	khanu	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
sind1272	peṭu	pēṭṭa	belly, basket	8376	2-1-1611.html
sinh1246	kaḍa	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
sout2669	khōṇḍa	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
torw1241	khān	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
tran1280	per	pēṭṭa	belly, basket	8376	2-1-1611.html
wels1246	pēr̄	pēṭṭa	belly, basket	8376	2-1-1611.html
west2386	khannī	khaṇḍá	broken, crippled, having gaps or chasms, fragment, having no nails, defective	3792	1-1-175.html
